cardId,name,cardSet,type,rarity,mechanics_list,mechanics_count,playerClass,faction,cost,health,attack,collectible,race,artist,text,flavor,locale
CS2_118,Magma Rager,Basic,Minion,Free,None,0,Neutral,,3,1,5,True,Elemental,Matt Gaser,,"He likes to think he is powerful, but pretty much anyone can solo Molten Core now.",enUS
NEW1_032,Misha,Basic,Minion,Common,Taunt,1,Hunter,,3,4,4,,Beast,,<b>Taunt</b>,,enUS
BCON_008,Nature's Champion,Basic,Spell,Free,None,0,Druid,,3,,,,,,Return a friendly minion to your hand and give it +5/+5.,,enUS
CS2_122,Raid Leader,Basic,Minion,Free,Aura,1,Neutral,,3,2,2,True,,Phill Gonzales,Your other minions have +1 Attack.,"""That's a 50 DKP minus!""",enUS
CS2_196,Razorfen Hunter,Basic,Minion,Free,Battlecry,1,Neutral,Horde,3,3,2,True,,Clint Langley,<b>Battlecry:</b> Summon a 1/1_Boar.,Someone did mess with Tuskerr once.  ONCE.,enUS
CS2_011,Savage Roar,Basic,Spell,Free,None,0,Druid,Neutral,3,,,True,,Grace Liu,Give your characters +2_Attack this turn.,"What do they roar? Nobody can quite tell, but it sounds like ""Elephant Macho Breeze"".  It's probably not that, though.",enUS
CS2_057,Shadow Bolt,Basic,Spell,Free,None,0,Warlock,Neutral,3,,,True,,Dave Allsop,Deal $4 damage\nto a minion.,Its a Bolt.   It's made out of Shadow.   What more do you need to know!,enUS
EX1_622,Shadow Word: Death,Basic,Spell,Free,None,0,Priest,,3,,,True,,Raymond Swanland,Destroy a minion with 5_or more Attack.,"If you miss, it leaves a lightning-bolt-shaped scar on your target.",enUS
EX1_019,Shattered Sun Cleric,Basic,Minion,Free,Battlecry,1,Neutral,Neutral,3,2,3,True,,Doug Alexander,<b>Battlecry:</b> Give a friendly minion +1/+1.,They always have a spare flask of Sunwell Energy DrinkTM!,enUS
EX1_606,Shield Block,Basic,Spell,Free,None,0,Warrior,Neutral,3,,,True,,Michael Komarck,Gain 5 Armor.\nDraw a card.,Shields were invented because Face Block is USELESS.,enUS
CS2_127,Silverback Patriarch,Basic,Minion,Free,Taunt,1,Neutral,Horde,3,4,1,True,Beast,Daren Bader,<b>Taunt</b>,"He likes to act like he's in charge, but the silverback matriarch actually runs things.",enUS
EX1_084,Warsong Commander,Basic,Minion,Free,Charge#Aura,2,Warrior,Neutral,3,3,2,True,,Wei Wang,Your <b>Charge</b> minions have +1 Attack.,The Warsong clan is <i>such drama</i>. It's really not worth it to become a commander.,enUS
CS2_013,Wild Growth,Basic,Spell,Free,None,0,Druid,Neutral,3,,,True,,James Ryman,Gain an empty Mana Crystal.,"Grow your own mana crystals with this Mana Crystal Growth Kit, only 39.99!",enUS
CS2_124,Wolfrider,Basic,Minion,Free,Charge,1,Neutral,Horde,3,1,3,True,,Dany Orizio,<b>Charge</b>,"Orcish raiders ride wolves because they are well adapted to harsh environments, and because they are soft and cuddly.",enUS
CS2_092,Blessing of Kings,Basic,Spell,Free,None,0,Paladin,Neutral,4,,,True,,Lucas Graciano,Give a minion +4/+4. <i>(+4 Attack/+4 Health)</i>,"Given the number of kings who have been assassinated, are you sure you want their blessing?",enUS
CS2_182,Chillwind Yeti,Basic,Minion,Free,None,0,Neutral,Neutral,4,5,4,True,,Mauro Cascioli,,"He always dreamed of coming down from the mountains and opening a noodle shop, but he never got the nerve.",enUS
CS2_093,Consecration,Basic,Spell,Free,None,0,Paladin,Neutral,4,,,True,,Vance Kovacs,Deal $2 damage to all_enemies.,"Consecrated ground glows with Holy energy.  But it smells a little, too.",enUS
EX1_025,Dragonling Mechanic,Basic,Minion,Free,Battlecry,1,Neutral,Alliance,4,4,2,True,,Warren Mahy,<b>Battlecry:</b> Summon a 2/1 Mechanical Dragonling.,She is still working on installing the rocket launcher add-on for Mr. Bitey.,enUS
CS2_029,Fireball,Basic,Spell,Free,None,0,Mage,Neutral,4,,,True,,Ralph Horsley,Deal $6 damage.,"This spell is useful for burning things.  If you're looking for spells that toast things, or just warm them a little, you're in the wrong place.",enUS
CS2_147,Gnomish Inventor,Basic,Minion,Free,Battlecry,1,Neutral,Alliance,4,4,2,True,,Court Jones,<b>Battlecry:</b> Draw a card.,"She's never quite sure what she's making, she just knows it's AWESOME!",enUS
CS2_094,Hammer of Wrath,Basic,Spell,Free,None,0,Paladin,Neutral,4,,,True,,Efrem Palacios,Deal $3 damage.\nDraw a card.,"A good paladin has many tools.  Hammer of Wrath, Pliers of Vengeance, Hacksaw of Justice, etc.",enUS
CS2_062,Hellfire,Basic,Spell,Free,None,0,Warlock,Neutral,4,,,True,,Chippy,Deal $3 damage to ALL_characters.,It's spells like these that make it hard for Warlocks to get decent help.,enUS
EX1_246,Hex,Basic,Spell,Free,Taunt,1,Shaman,Neutral,4,,,True,,Steve Hui,Transform a minion into a 0/1 Frog with <b>Taunt</b>.,"If you Hex a Murloc... it really isn't much of a change, is it?",enUS
DS1_070,Houndmaster,Basic,Minion,Free,Taunt#Battlecry,2,Hunter,Neutral,4,3,4,True,,Dan Brereton,<b>Battlecry:</b> Give a friendly Beast +2/+2 and <b>Taunt</b>.,"""Who let the dogs out?"" he asks.  It's rhetorical.",enUS
NEW1_011,Kor'kron Elite,Basic,Minion,Free,Charge,1,Warrior,,4,3,4,True,,Alex Horley Orlandelli,<b>Charge</b>,The Kor'kron are the elite forces of Garrosh Hellscream. Let's just say you don't want to run into these guys while wearing a blue tabard.,enUS
DS1_183,Multi-Shot,Basic,Spell,Free,None,0,Hunter,Neutral,4,,,True,,Ben Zhang,Deal $3 damage to two random enemy minions.,"You see, it's all about <i>throughput</i>.",enUS
CS2_119,Oasis Snapjaw,Basic,Minion,Free,None,0,Neutral,,4,7,2,True,Beast,Ittoku,,His dreams of flying and breathing fire like his idol will never be realized.,enUS
CS2_197,Ogre Magi,Basic,Minion,Free,Spell Damage,1,Neutral,Neutral,4,4,4,True,,James Ryman,<b>Spell Damage +1</b>,Training Ogres in the art of spellcasting is a questionable decision.,enUS
CS2_022,Polymorph,Basic,Spell,Free,None,0,Mage,Neutral,4,,,True,,Vance Kovacs,Transform a minion\ninto a 1/1 Sheep.,"There was going to be a pun in this flavor text, but it just came out baa-d.",enUS
CS2_179,Sen'jin Shieldmasta,Basic,Minion,Free,Taunt,1,Neutral,Horde,4,5,3,True,,Brian Despain,<b>Taunt</b>,"Sen'jin Village is nice, if you like trolls and dust.",enUS
CS2_131,Stormwind Knight,Basic,Minion,Free,Charge,1,Neutral,Alliance,4,5,2,True,,Ladronn,<b>Charge</b>,"They're still embarrassed about ""The Deathwing Incident"".",enUS
CS2_012,Swipe,Basic,Spell,Free,None,0,Druid,Neutral,4,,,True,,Sean ODaniels,Deal $4 damage to an enemy and $1 damage to all other enemies.,"When a bear rears back and extends his arms, he's about to Swipe!  ... or hug.",enUS
CS2_097,Truesilver Champion,Basic,Weapon,Free,None,0,Paladin,Neutral,4,,4,True,,Ryan Sook,"Whenever your hero attacks, restore #2_Health to it.","It Slices, it Dices. You can cut a tin can with it. (But you wouldn't want to.)",enUS
CS2_033,Water Elemental,Basic,Minion,Free,Freeze,1,Mage,Neutral,4,6,3,True,Elemental,John Avon,<b>Freeze</b> any character damaged by this minion.,Don't summon a water elemental at a party.  It'll dampen the mood.,enUS
EX1_587,Windspeaker,Basic,Minion,Free,Windfury#Battlecry,2,Shaman,Neutral,4,3,3,True,,Vance Kovacs,<b>Battlecry:</b> Give a friendly minion <b>Windfury</b>.,Is there anything worse than a Windspeaker with halitosis?,enUS
CS2_112,Arcanite Reaper,Basic,Weapon,Free,None,0,Warrior,Neutral,5,,5,True,,Stefan Kopinski,,No... actually you should fear the Reaper.,enUS
CS2_080,Assassin's Blade,Basic,Weapon,Free,None,0,Rogue,Neutral,5,,3,True,,Brian Huang,,Guaranteed to have been owned by a real assassin.   Certificate of authenticity included.,enUS
CS2_076,Assassinate,Basic,Spell,Free,None,0,Rogue,Neutral,5,,,True,,Glenn Rane,Destroy an enemy minion.,"If you don't want to be assassinated, move to the Barrens and change your name. Good luck!",enUS
CS2_046,Bloodlust,Basic,Spell,Free,None,0,Shaman,Neutral,5,,,True,,Luca Zontini,Give your minions +3_Attack this turn.,blaarghghLLGHRHARAAHAHHH!!,enUS
CS2_187,Booty Bay Bodyguard,Basic,Minion,Free,Taunt,1,Neutral,Horde,5,4,5,True,,Matt Cavotta,<b>Taunt</b>,You can hire him... until someone offers him enough gold to turn on you.,enUS
DS1_055,Darkscale Healer,Basic,Minion,Free,Battlecry,1,Neutral,Neutral,5,5,4,True,,Jesper Ejsing,<b>Battlecry:</b> Restore #2 Health to all friendly characters.,Healing is just something she does in her free time.  It's more of a hobby really.,enUS
CS2_226,Frostwolf Warlord,Basic,Minion,Free,Battlecry,1,Neutral,Horde,5,4,4,True,,James Ryman,<b>Battlecry:</b> Gain +1/+1 for each other friendly minion on the battlefield.,The Frostwolves are locked in combat with the Stormpike Expedition over control of Alterac Valley.  Every attempt at peace-talks has ended with Captain Galvangar killing the mediator.,enUS
EX1_399,Gurubashi Berserker,Basic,Minion,Free,None,0,Neutral,Neutral,5,7,2,True,,Alex Horley Orlandelli,"Whenever this minion takes damage, gain +3_Attack.","No Pain, No Gain.",enUS
CS1_112,Holy Nova,Basic,Spell,Free,None,0,Priest,Neutral,5,,,True,,Luca Zontini,Deal $2 damage to all enemies. Restore #2_Health to all friendly characters.,"If the Holy Light forsakes you, good luck casting this spell.  Also, you're probably a jerk.",enUS
EX1_593,Nightblade,Basic,Minion,Free,Battlecry,1,Neutral,Neutral,5,4,4,True,,Raymond Swanland,<b>Battlecry: </b>Deal 3 damage to the enemy hero.,"Your face is the place you'd probably least like a dagger, and where rogues are most likely to deliver them.",enUS
BCON_004,Polymorph: ???,Basic,Spell,Free,None,0,Mage,,5,,,,,,Choose a minion. <b>Discover</b> a new minion to transform it into.,,enUS
CS2_237,Starving Buzzard,Basic,Minion,Free,None,0,Hunter,,5,2,3,True,Beast,Bernie Kang,"Whenever you summon a Beast, draw a card.","If you feed him, he loses his whole <i>identity</i>.",enUS
CS2_150,Stormpike Commando,Basic,Minion,Free,Battlecry,1,Neutral,Alliance,5,2,4,True,,Kev Walker,<b>Battlecry:</b> Deal 2 damage.,The Stormpike Commandos are demolition experts.  They also bake a mean cupcake.,enUS
DS1_178,Tundra Rhino,Basic,Minion,Free,Charge#Aura,2,Hunter,Neutral,5,5,2,True,Beast,Lars Grant-West,Your Beasts have <b>Charge</b>.,Tundra rhinos are often mistaken for kodos.  Or am I mistaken?,enUS
CS2_155,Archmage,Basic,Minion,Free,Spell Damage,1,Neutral,Alliance,6,7,4,True,,Steve Ellis,<b>Spell Damage +1</b>,You earn the title of Archmage when you can destroy anyone who calls you on it.,enUS
CS2_200,Boulderfist Ogre,Basic,Minion,Free,None,0,Neutral,,6,7,6,True,,Brian Despain,,"""ME HAVE GOOD STATS FOR THE COST""",enUS
CS2_064,Dread Infernal,Basic,Minion,Free,Battlecry,1,Warlock,Neutral,6,6,6,True,Demon,Zoltan & Gabor,<b>Battlecry:</b> Deal 1 damage to ALL other characters.,"""INFERNOOOOOOOOOO!"" - Jaraxxus, Eredar Lord of the Burning Legion",enUS
CS2_042,Fire Elemental,Basic,Minion,Free,Battlecry,1,Shaman,Neutral,6,5,6,True,Elemental,Ralph Horsley,<b>Battlecry:</b> Deal 3 damage.,He can never take a bath. Ewww.,enUS
CS2_162,Lord of the Arena,Basic,Minion,Free,Taunt,1,Neutral,Alliance,6,5,6,True,,E. M. Gist,<b>Taunt</b>,"He used to be a 2100+ rated arena player, but that was years ago and nobody can get him to shut up about it.",enUS
CS2_213,Reckless Rocketeer,Basic,Minion,Free,Charge,1,Neutral,Horde,6,2,5,True,,John Polidora,<b>Charge</b>,One Insane Rocketeer.   One Rocket full of Explosives.   Infinite Fun.,enUS
EX1_173,Starfire,Basic,Spell,Free,None,0,Druid,Neutral,6,,,True,,Alex Horley Orlandelli,Deal $5 damage.\nDraw a card.,Balance is important to druids.  This card is perfectly balanced.,enUS
NEW1_004,Vanish,Basic,Spell,Free,None,0,Rogue,,6,,,True,,Sean ODaniels,Return all minions to their owner's hand.,,enUS
CS2_201,Core Hound,Basic,Minion,Free,None,0,Neutral,,7,5,9,True,Beast,E. M. Gist,,You dont tame a Core Hound. You just train it to eat someone else before it eats you.,enUS
CS2_032,Flamestrike,Basic,Spell,Free,None,0,Mage,Neutral,7,,,True,,Romain De Santi,Deal $4 damage to all enemy minions.,"When the ground is on fire, you should <i>not</i> stop, drop, and roll.",enUS
CS2_088,Guardian of Kings,Basic,Minion,Free,Battlecry,1,Paladin,Neutral,7,6,5,True,,E. M. Gist,<b>Battlecry:</b> Restore #6 Health to your hero.,Holy beings from the beyond are so cliche!,enUS
CS2_077,Sprint,Basic,Spell,Free,None,0,Rogue,Neutral,7,,,True,,James Zhang,Draw 4 cards.,Rogues are not good joggers.,enUS
CS2_222,Stormwind Champion,Basic,Minion,Free,Aura,1,Neutral,Alliance,7,6,6,True,,Doug Alexander,Your other minions have +1/+1.,"When Deathwing assaulted the capital, this soldier was the only member of his squad to survive. Now he's all bitter and stuff.",enUS
CS2_186,War Golem,Basic,Minion,Free,None,0,Neutral,Neutral,7,7,7,True,,Dave Kendall,,"Golems are not afraid, but for some reason they still run when you cast Fear on them.  Instinct, maybe?  A desire to blend in?",enUS
CS2_232,Ironbark Protector,Basic,Minion,Free,Taunt,1,Druid,Neutral,8,8,8,True,,Dave Allsop,<b>Taunt</b>,I <i>dare</i> you to attack Darnassus.,enUS
CS1_113,Mind Control,Basic,Spell,Free,None,0,Priest,Neutral,10,,,True,,Sean ODaniels,Take control of an enemy minion.,"Nominated as ""Spell Most Likely to Make Your Opponent Punch the Wall.""",enUS
CS2_188o,'Inspired',Classic,Enchantment,,OneTurnEffect,1,Neutral,,,,,,,,This minion has +2 Attack this turn.,,enUS
EX1_561e,Alexstrasza's Fire,Classic,Enchantment,,None,0,Neutral,,,,,,,,Health set to 15.,,enUS
CS2_038e,Ancestral Spirit,Classic,Enchantment,,None,0,Shaman,,,,,,,,<b>Deathrattle:</b> Resummon this minion.,,enUS
EX1_608e,Apprentice's Assitance,Classic,Enchantment,,None,0,Neutral,,,,,,,,Costs (1) less.,,enUS
EX1_014te,Bananas,Classic,Enchantment,,None,0,Neutral,,,,,,,,Has +1/+1.,,enUS
EX1_604o,Berserk,Classic,Enchantment,,None,0,Warrior,,,,,,,,Increased Attack.,,enUS
EX1_549o,Bestial Wrath,Classic,Enchantment,,OneTurnEffect,1,Hunter,,,,,,,,+2 Attack and <b>Immune</b> this turn.,,enUS
EX1_570e,Bite,Classic,Enchantment,,OneTurnEffect,1,Neutral,,,,,,,,+4 Attack this turn.,,enUS
EX1_509e,Blarghghl,Classic,Enchantment,,None,0,Neutral,,,,,,,,Increased Attack.,,enUS
EX1_355e,Blessed Champion,Classic,Enchantment,,None,0,Paladin,,,,,,,,This minion's Attack has been doubled.,,enUS
EX1_363e,Blessing of Wisdom,Classic,Enchantment,,None,0,Paladin,,,,,,,,"When this minion attacks, the player who blessed it draws a card.",,enUS
EX1_363e2,Blessing of Wisdom,Classic,Enchantment,,None,0,Paladin,,,,,,,,"When this minion attacks, the enemy player draws a card.",,enUS
CS2_059o,Blood Pact,Classic,Enchantment,,None,0,Warlock,,,,,,,,Increased Health.,,enUS
EX1_411e,Bloodrage,Classic,Enchantment,,None,0,Warrior,,,,,,,,No durability loss.,,enUS
NEW1_025e,Bolstered,Classic,Enchantment,,None,0,Neutral,,,,,,,,Increased Health.,,enUS
tt_004o,Cannibalize,Classic,Enchantment,,None,0,Neutral,,,,,,,,Increased Attack.,,enUS
CS2_073e2,Cold Blood,Classic,Enchantment,,None,0,Rogue,,,,,,,,+4 Attack.,,enUS
CS2_073e,Cold Blood,Classic,Enchantment,,None,0,Rogue,,,,,,,,+2 Attack.,,enUS
NEW1_036e,Commanding Shout,Classic,Enchantment,,OneTurnEffect,1,Warrior,,,,,,,,Can't be reduced below 1 Health this turn.,,enUS
NEW1_036e2,Commanding Shout,Classic,Enchantment,,OneTurnEffect,1,Warrior,,,,,,,,Your minions can't be reduced below 1 Health this turn.,,enUS
EX1_304e,Consume,Classic,Enchantment,,None,0,Warlock,,,,,,,,Increased stats.,,enUS
EX1_573ae,Demigod's Favor,Classic,Enchantment,,None,0,Druid,Neutral,,,,,,,+2/+2.,,enUS
NEW1_014e,Disguised,Classic,Enchantment,,None,0,Rogue,,,,,,,,Stealthed until your next turn.,,enUS
EX1_004e,Elune's Grace,Classic,Enchantment,,None,0,Neutral,,,,,,,,Increased Health.,,enUS
EX1_055o,Empowered,Classic,Enchantment,,OneTurnEffect,1,Neutral,,,,,,,,Mana Addict has increased Attack.,,enUS
KARA_08_04e,Empowered,Classic,Enchantment,,OneTurnEffect,1,Neutral,,,,,,,,+8 Attack this turn.,,enUS
EX1_009e,Enraged,Classic,Enchantment,,None,0,Neutral,,,,,,,,+5 Attack.,,enUS
EX1_414e,Enraged,Classic,Enchantment,,None,0,Warrior,,,,,,,,+6 Attack,,enUS
EX1_393e,Enraged,Classic,Enchantment,,None,0,Neutral,,,,,,,,+3 Attack.,,enUS
EX1_412e,Enraged,Classic,Enchantment,,None,0,Neutral,,,,,,,,+1 Attack and <b>Windfury</b>.,,enUS
EX1_390e,Enraged,Classic,Enchantment,,None,0,Neutral,,,,,,,,+3 Attack.,,enUS
EX1_619e,Equality,Classic,Enchantment,,None,0,Paladin,,,,,,,,Health changed to 1.,,enUS
NEW1_037e,Equipped,Classic,Enchantment,,None,0,Neutral,,,,,,,,Increased Attack.,,enUS
EX1_059e,Experiments!,Classic,Enchantment,,None,0,Neutral,,,,,,,,Attack and Health have been swapped by Crazed Alchemist.,,enUS
CS2_053e,Far Sight,Classic,Enchantment,,None,0,Shaman,,,,,,,Lars Grant-West,One of your cards costs (3) less.,,enUS
NEW1_017e,Full Belly,Classic,Enchantment,,None,0,Neutral,,,,,,,,+2/+2.  Full of Murloc.,,enUS
CS2_181e,Full Strength,Classic,Enchantment,,None,0,Neutral,,,,,,,,This minion has +2 Attack.,,enUS
DS1_188e,Gladiator's Longbow enchantment,Classic,Enchantment,,None,0,Hunter,,,,,,,,,,enUS
NEW1_024o,Greenskin's Command,Classic,Enchantment,,None,0,Neutral,,,,,,,,+1/+1.,,enUS
NEW1_038o,Growth,Classic,Enchantment,,None,0,Neutral,,,,,,,,Gruul is growing...,,enUS
EX1_093e,Hand of Argus,Classic,Enchantment,,None,0,Neutral,,,,,,,,+1/+1 and <b>Taunt</b>.,,enUS
EX1_043e,Hour of Twilight,Classic,Enchantment,,None,0,Neutral,,,,,,,,Increased Health.,,enUS
EX1_623e,Infusion,Classic,Enchantment,,None,0,Priest,,,,,,,,+3 Health.,,enUS
CS1_129e,Inner Fire,Classic,Enchantment,,None,0,Priest,,,,,,,,This minion's Attack is equal to its Health.,,enUS
EX1_607e,Inner Rage,Classic,Enchantment,,None,0,Warrior,,,,,,,,+2 Attack.,,enUS
EX1_366e,Justice Served,Classic,Enchantment,,None,0,Paladin,,,,,,,,Has +1/+1.,,enUS
EX1_080o,Keeping Secrets,Classic,Enchantment,,None,0,Neutral,,,,,,,,Increased stats.,,enUS
NEW1_029t,Kill Millhouse!,Classic,Enchantment,Legendary,None,0,Neutral,,,,,,,,Spells cost (0) this turn!,,enUS
EX1_160be,Leader of the Pack,Classic,Enchantment,,None,0,Druid,,,,,,,,+1/+1.,,enUS
EX1_044e,Level Up!,Classic,Enchantment,,None,0,Neutral,,,,,,,,Increased Attack and Health.,,enUS
EX1_616e,Mana Drain,Classic,Enchantment,,None,0,Neutral,,,,,,,,Costs (1) more.,,enUS
NEW1_012o,Mana Gorged,Classic,Enchantment,,None,0,Mage,,,,,,,,Increased attack.,,enUS
EX1_155be,Mark of Nature,Classic,Enchantment,,None,0,Druid,,,,,,,,This minion has +4 Health and <b>Taunt</b>.,,enUS
EX1_155ae,Mark of Nature,Classic,Enchantment,,None,0,Druid,,,,,,,,This minion has +4 Attack.,,enUS
CS2_227e,Mercenary's Fee,Classic,Enchantment,,None,0,Neutral,,,,,,,,Costs (3) more.,,enUS
EX1_tk31,Mind Controlling,Classic,Enchantment,Common,Summoned,1,Priest,Neutral,,,,,,,,,enUS
EX1_103e,Mrghlglhal,Classic,Enchantment,,None,0,Neutral,,,,,,,,+2 Health.,,enUS
EX1_411e2,Needs Sharpening,Classic,Enchantment,,None,0,Warrior,,,,,,,,Decreased Attack.,,enUS
DREAM_05e,Nightmare,Classic,Enchantment,,None,0,Neutral,,,,,,,,"This minion has +5/+5, but will be destroyed soon.",,enUS
EX1_258e,Overloading,Classic,Enchantment,,None,0,Shaman,,,,,,,,Increased stats.,,enUS
EX1_076e,Pint-Sized Power,Classic,Enchantment,,None,0,Neutral,,,,,,,,Costs (1) less.,,enUS
EX1_315e,Portal Summoning,Classic,Enchantment,,None,0,Neutral,,,,,,,,"Costs (2) less, but not less than (1).",,enUS
EX1_612o,Power of the Kirin Tor,Classic,Enchantment,,OneTurnEffect,1,Mage,,,,,,,,Your next Secret costs (0).,,enUS
EX1_145e,Preparation,Classic,Enchantment,,None,0,Neutral,,,,,,,,The next spell you cast this turn costs (2) less.,,enUS
EX1_145o,Preparation,Classic,Enchantment,,OneTurnEffect,1,Rogue,,,,,,,,The next spell you cast this turn costs (2) less.,,enUS
CS2_104e,Rampage,Classic,Enchantment,,None,0,Warrior,,,,,,,,+3/+3.,,enUS
EX1_274e,Raw Power!,Classic,Enchantment,,None,0,Mage,,,,,,,,Increased stats.,,enUS
EX1_379e,Repentance,Classic,Enchantment,,None,0,Paladin,,,,,,,,Health reduced to 1.,,enUS
EX1_178ae,Rooted,Classic,Enchantment,,None,0,Druid,,,,,,,,+5 Health and <b>Taunt</b>.,,enUS
EX1_334e,Shadow Madness,Classic,Enchantment,,None,0,Priest,,,,,,,,This minion has switched controllers this turn.,,enUS
EX1_590e,Shadows of M'uru,Classic,Enchantment,Common,None,0,Neutral,,,,,,,,This minion has consumed Divine Shields and has increased Attack and Health.,,enUS
CS2_221e,Sharp!,Classic,Enchantment,,None,0,Neutral,,,,,,,,+2 Attack from Spiteful Smith.,,enUS
EX1_158e,Soul of the Forest,Classic,Enchantment,,None,0,Druid,,,,,,,,Deathrattle: Summon a 2/2 Treant.,,enUS
EX1_591e,Soulweaving,Classic,Enchantment,,None,0,Neutral,,,,,,,,Your cards and powers that restore Health now deal damage instead.,,enUS
EX1_382e,Stand Down!,Classic,Enchantment,,None,0,Paladin,,,,,,,,Attack changed to 1.,,enUS
EX1_162o,Strength of the Pack,Classic,Enchantment,,None,0,Neutral,,,,,,,,+1 Attack from {0}.,,enUS
EX1_584e,Teachings of the Kirin Tor,Classic,Enchantment,,None,0,Neutral,,,,,,,,<b>Spell Damage +1</b>.,,enUS
EX1_046e,Tempered,Classic,Enchantment,,OneTurnEffect,1,Neutral,,,,,,,,+2 Attack this turn.,,enUS
EX1_611e,Trapped,Classic,Enchantment,,None,0,Hunter,,,,,,,,Will be <b>Frozen</b> again at the start of the next turn.,,enUS
NEW1_018e,Treasure Crazed,Classic,Enchantment,,None,0,Neutral,,,,,,,,Increased Attack.,,enUS
EX1_409e,Upgraded,Classic,Enchantment,,None,0,Warrior,,,,,,,,+1 Attack and +1 Durability.,,enUS
